TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,anomaly_score,fraud_flag,ai_explanation
TX001593,AC00382,181.81,29-05-2023 16:09,Credit,Austin,D000409,148.181.195.227,M026,Online,78,Retired,122,1,7525.73,04-11-2024 08:09,0.1231987187595544,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1232. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001594,AC00413,854.64,07-11-2023 18:57,Debit,Fort Worth,D000445,174.61.77.54,M038,Branch,56,Retired,118,1,2989.25,04-11-2024 08:08,0.10555394133075768,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1056. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001595,AC00297,261.19,12-01-2023 17:12,Debit,Oklahoma City,D000608,88.55.149.101,M078,ATM,64,Retired,52,1,7620.6,04-11-2024 08:09,0.15015864491549813,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1502. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001596,AC00207,220.68,09-10-2023 18:23,Credit,Raleigh,D000311,194.29.57.163,M050,Online,71,Retired,217,1,5549.2,04-11-2024 08:07,0.11150129461875152,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1115. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001597,AC00411,11.86,05-09-2023 16:43,Debit,Sacramento,D000165,148.112.151.27,M054,Branch,31,Engineer,129,1,6782.61,04-11-2024 08:08,0.15447267792189545,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1545. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001598,AC00105,122.65,17-08-2023 16:26,Debit,Columbus,D000253,119.199.76.61,M039,Online,28,Student,41,1,1968.51,04-11-2024 08:06,0.15764325855168732,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1576. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001599,AC00002,395.16,24-07-2023 16:14,Debit,Milwaukee,D000269,165.38.56.205,M059,Online,56,Retired,17,1,5340.73,04-11-2024 08:11,0.13518049121167675,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1352. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001600,AC00410,704.69,18-07-2023 17:22,Debit,Las Vegas,D000451,50.202.8.53,M089,Online,51,Retired,150,1,3267.84,04-11-2024 08:10,0.12828294916912364,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1283. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001601,AC00492,369.89,18-10-2023 16:44,Debit,San Antonio,D000042,186.54.68.246,M083,ATM,69,Retired,69,1,6941.47,04-11-2024 08:11,0.13902625474896518,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1390. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001602,AC00095,10.92,20-10-2023 17:48,Debit,Jacksonville,D000383,88.55.149.101,M090,ATM,67,Retired,268,1,7567.2,04-11-2024 08:08,0.08045837283629764,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0805. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001603,AC00058,199.14,02-08-2023 17:32,Debit,Seattle,D000073,187.199.178.27,M005,Branch,31,Engineer,36,1,7001.25,04-11-2024 08:10,0.159583510485225,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1596. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001604,AC00405,109.43,11-01-2023 18:07,Debit,Denver,D000670,33.212.169.157,M054,ATM,70,Retired,140,1,1983.65,04-11-2024 08:09,0.14103387607618179,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1410. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001605,AC00258,304.15,28-11-2023 16:09,Debit,Atlanta,D000012,214.67.148.245,M010,Branch,20,Student,40,1,686.91,04-11-2024 08:10,0.1418073679115136,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1418. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001606,AC00257,620.54,27-03-2023 16:26,Credit,Omaha,D000078,161.168.126.136,M009,Branch,28,Student,98,1,213.36,04-11-2024 08:07,0.14328380085119202,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1433. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001607,AC00317,757.79,02-01-2023 16:30,Debit,Charlotte,D000032,49.174.157.140,M034,Online,22,Student,117,1,1443.02,04-11-2024 08:08,0.11716384915123002,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1172. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001608,AC00409,122.81,24-10-2023 16:12,Debit,San Jose,D000419,136.162.111.135,M010,Branch,52,Doctor,12,1,8450.84,04-11-2024 08:09,0.1292510084172117,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1293. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001609,AC00337,96.25,27-07-2023 16:01,Debit,Houston,D000359,27.215.118.94,M040,Online,61,Retired,171,1,7996.7,04-11-2024 08:06,0.15158752787777013,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1516. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001610,AC00273,1431.33,17-01-2023 17:50,Debit,Charlotte,D000434,13.88.251.53,M075,ATM,30,Doctor,49,1,5567.98,04-11-2024 08:09,-0.013584508478514556,-1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: -0.0136. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001611,AC00056,142.55,16-05-2023 16:45,Debit,Kansas City,D000091,112.56.160.202,M071,Online,67,Doctor,97,1,1262.68,04-11-2024 08:07,0.13947831427702734,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1395. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001612,AC00259,35.94,08-05-2023 16:22,Credit,Fresno,D000187,149.84.108.18,M050,Branch,23,Student,141,1,1697.28,04-11-2024 08:09,0.15919921392103603,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1592. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001613,AC00102,24.86,13-02-2023 16:53,Debit,Jacksonville,D000340,52.50.209.49,M007,Branch,58,Engineer,292,1,2591.65,04-11-2024 08:12,0.06532773189812158,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0653. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001614,AC00165,103.08,14-11-2023 16:09,Debit,San Francisco,D000687,147.114.91.132,M009,Online,60,Doctor,109,1,12002.16,04-11-2024 08:10,0.11335643845626481,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1134. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001615,AC00455,116.27,28-11-2023 18:04,Debit,Portland,D000351,200.164.13.160,M011,Online,57,Engineer,94,1,8726.92,04-11-2024 08:11,0.16817935715734278,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1682. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001616,AC00030,363.84,19-10-2023 17:41,Debit,Columbus,D000069,26.240.219.199,M048,Online,73,Retired,118,3,5415.64,04-11-2024 08:09,0.0016140809133012857,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0016. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001617,AC00114,34.74,28-04-2023 16:03,Credit,Portland,D000142,161.71.2.223,M075,Online,59,Retired,72,1,3736.57,04-11-2024 08:12,0.1652281409082355,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1652. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001618,AC00331,64.01,30-10-2023 18:14,Credit,Philadelphia,D000051,150.83.4.238,M061,Branch,19,Student,240,1,1225.69,04-11-2024 08:08,0.11631084088543536,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1163. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001619,AC00305,108.75,17-10-2023 16:09,Debit,Houston,D000081,119.163.214.161,M097,ATM,50,Doctor,23,4,14829.85,04-11-2024 08:10,-0.0770787051862799,-1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: -0.0771. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001620,AC00015,50.9,24-04-2023 16:14,Credit,Jacksonville,D000549,131.41.45.13,M089,Online,28,Student,150,1,1277.7,04-11-2024 08:06,0.17393937532976844,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1739. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001621,AC00270,206.84,13-09-2023 18:47,Debit,Philadelphia,D000129,79.227.202.117,M010,Branch,20,Student,154,1,454.66,04-11-2024 08:10,0.1555618383321022,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1556. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001622,AC00063,37.4,01-08-2023 17:54,Debit,Raleigh,D000348,195.226.203.234,M012,ATM,20,Student,84,1,1519.51,04-11-2024 08:12,0.14907403484739967,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1491. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001623,AC00087,154.21,02-01-2023 16:01,Debit,Miami,D000549,190.251.45.32,M083,Online,46,Engineer,75,1,8045.77,04-11-2024 08:10,0.17591940841754616,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1759. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001624,AC00130,199.37,29-06-2023 17:39,Debit,Chicago,D000413,198.24.183.157,M083,Online,24,Student,79,1,1331.3,04-11-2024 08:08,0.17984579576003368,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1798. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001625,AC00324,410.49,25-07-2023 16:47,Credit,Atlanta,D000364,70.130.169.235,M071,Branch,25,Student,134,1,1843.57,04-11-2024 08:10,0.16635178922983196,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1664. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001626,AC00220,1360.01,25-09-2023 16:51,Credit,Phoenix,D000582,5.252.94.135,M096,Branch,67,Retired,218,1,6601.5,04-11-2024 08:11,-0.020322735825554106,-1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: -0.0203. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001627,AC00257,18.23,22-03-2023 17:31,Debit,Nashville,D000187,193.217.248.188,M064,ATM,56,Engineer,28,1,8422.2,04-11-2024 08:11,0.12767109187416897,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1277. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001628,AC00141,398.7,28-08-2023 16:02,Debit,Albuquerque,D000426,198.39.35.23,M006,ATM,47,Doctor,276,1,7987.74,04-11-2024 08:09,0.09597691961503496,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.0960. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
TX001629,AC00422,122.14,20-02-2023 16:20,Debit,Omaha,D000381,57.141.198.111,M071,Online,22,Student,155,1,327.68,04-11-2024 08:08,0.16204572819195268,1,"This transaction was flagged due to a significant deviation from normal behavior. Anomaly Score: 0.1620. The pattern suggests unusual transaction amount, timing, or frequency compared to typical user activity."
